批次,发布日期,规则,规则分类,KP ID,药品,拼音,码序号,医保编码
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,67,ZA06BCX0395010203041
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,68,ZA06BCX0395010203416
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,69,ZA06BCX0395010203436
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,70,ZA06BCX0395010204434
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,71,ZA06BCX0395010204634
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,72,ZA06BCX0395010204802
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,73,ZA06BCX0395010204803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,74,ZA06BCX0395010204891
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,75,ZA06BCX0395010205075
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,76,ZA06BCX0395010205092
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,77,ZA06BCX0395010205137
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,78,ZA06BCX0395010205142
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,79,ZA06BCX0395010205163
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,80,ZA06BCX0395010205233
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,81,ZA06BCX0395010205487
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,82,ZA06BCX0395010205516
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,83,ZA06BCX0395010300972
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,84,ZA06BCX0395010302110
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,85,ZA06BCX0395010302125
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,86,ZA06BCX0395010302304
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,87,ZA06BCX0395010302563
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,88,ZA06BCX0395010302621
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,89,ZA06BCX0395010302624
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,90,ZA06BCX0395010302635
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,91,ZA06BCX0395010302662
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,92,ZA06BCX0395010302699
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,93,ZA06BCX0395010302729
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,94,ZA06BCX0395010302801
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,95,ZA06BCX0395010302880
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,96,ZA06BCX0395010303041
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,97,ZA06BCX0395010303416
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,98,ZA06BCX0395010304634
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,99,ZA06BCX0395010304802
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,100,ZA06BCX0395010304803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,101,ZA06BCX0395010304891
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,102,ZA06BCX0395010305092
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,103,ZA06BCX0395010305142
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,104,ZA06BCX0395010305163
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,105,ZA06BCX0395010305233
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,106,ZA06BCX0395010305487
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,107,ZA06BCX0395010400972
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,108,ZA06BCX0395010402110
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,109,ZA06BCX0395010402304
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,110,ZA06BCX0395010402621
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,111,ZA06BCX0395010402624
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,112,ZA06BCX0395010402635
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,113,ZA06BCX0395010402662
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,114,ZA06BCX0395010402729
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,115,ZA06BCX0395010402880
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,116,ZA06BCX0395010403041
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,117,ZA06BCX0395010403416
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,118,ZA06BCX0395010404802
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,119,ZA06BCX0395010404803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,120,ZA06BCX0395010404891
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,121,ZA06BCX0395010405233
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,122,ZA06BCX0395010502110
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,123,ZA06BCX0395010502635
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,124,ZA06BCX0395010502662
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,125,ZA06BCX0395010502880
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,126,ZA06BCX0395010503416
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,127,ZA06BCX0395010504802
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,128,ZA06BCX0395010504803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,129,ZA06BCX0395010504891
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,130,ZA06BCX0395010505233
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,131,ZA06BCX0395010602635
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,132,ZA06BCX0395010602662
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,133,ZA06BCX0395010603416
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,134,ZA06BCX0395010604803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,135,ZA06BCX0395010604891
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,136,ZA06BCX0395010702635
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,137,ZA06BCX0395010704803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,138,ZA06BCX0395010704891
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,139,ZA06BCX0395010804803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,140,ZA06BCX0395010804891
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,141,ZA06BCX0395010904803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,142,ZA06BCX0395011004803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,143,ZA06BCX0395020100972
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,144,ZA06BCX0395020102125
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,145,ZA06BCX0395020102624
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,146,ZA06BCX0395020102628
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,147,ZA06BCX0395020102778
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,148,ZA06BCX0395020102801
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,149,ZA06BCX0395020103416
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,150,ZA06BCX0395020103436
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,151,ZA06BCX0395020104803
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,152,ZA06BCX0395020104920
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,153,ZA06BCX0395020105142
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,154,ZA06BCX0395020105163
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,155,ZA06BCX0395020200972
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,156,ZA06BCX0395020202125
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,157,ZA06BCX0395020202628
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,158,ZA06BCX0395020202801
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,159,ZA06BCX0395020203436
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,160,ZA06BCX0395020204920
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,161,ZA06BCX0395020300972
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,162,ZA06BCX0395020302628
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,163,ZA06BCX0395020302801
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,164,ZA06BCX0395020303436
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,165,ZA06BCX0395020403436
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,166,ZA06BCX0395020503436
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,167,ZA06BCX0395020603436
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,168,ZA06BCX0395030105142
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,169,ZA06BCX0395030205142
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,170,ZA06BCX0395030305142
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,171,ZA06BCX0395030405142
第一批,2025-05-23,药品儿童专用,医疗-药品,32234,小儿化痰止咳颗粒,xehtzkkl,172,ZA06BCX0395030505142
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,1,ZA06BCX0396010100081
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,2,ZA06BCX0396010102110
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,3,ZA06BCX0396010102358
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,4,ZA06BCX0396010105069
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,5,ZA06BCX0396010105095
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,6,ZA06BCX0396010105143
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,7,ZA06BCX0396010105184
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,8,ZA06BCX0396010202110
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,9,ZA06BCX0396010202358
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,10,ZA06BCX0396010205095
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,11,ZA06BCX0396010302110
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,12,ZA06BCX0396010305095
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,13,ZA06BCX0396010402110
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,14,ZA06BCX0396010502110
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,15,ZA06BCX0396020105069
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,16,ZA06BCX0396020105095
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,17,ZA06BCX0396030105069
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,18,ZA06BCX0396030105095
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,19,ZA06BCX0396040105095
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,20,ZA06BCX0396050105095
第一批,2025-05-23,药品儿童专用,医疗-药品,32235,小儿化痰止咳糖浆,xehtzktj,21,ZA06BCX0396060105095
第一批,2025-05-23,药品儿童专用,医疗-药品,32229,小儿和胃丸,xehww,1,ZA09ABX0386010100855
第一批,2025-05-23,药品儿童专用,医疗-药品,32230,小儿和胃消食片,xehwxsp,1,ZA14BAX0387010103407
第一批,2025-05-23,药品儿童专用,医疗-药品,32236,小儿化滞健脾丸,xehzjpw,1,ZA14AAX0397010102533
第一批,2025-05-23,药品儿童专用,医疗-药品,32236,小儿化滞健脾丸,xehzjpw,2,ZA14AAX0397010202533
第一批,2025-05-23,药品儿童专用,医疗-药品,32256,小儿惊安丸,xejaw,1,ZA04DAX0425010104828
第一批,2025-05-23,药品儿童专用,医疗-药品,32251,小儿解表口服液,xejbkfy,1,ZA01BAX0416010104220
第一批,2025-05-23,药品儿童专用,医疗-药品,32251,小儿解表口服液,xejbkfy,2,ZA01BAX0416020104220
第一批,2025-05-23,药品儿童专用,医疗-药品,32251,小儿解表口服液,xejbkfy,3,ZA01BAX0416020204220
第一批,2025-05-23,药品儿童专用,医疗-药品,32251,小儿解表口服液,xejbkfy,4,ZA01BAX0416030104220
第一批,2025-05-23,药品儿童专用,医疗-药品,32251,小儿解表口服液,xejbkfy,5,ZA01BAX0416030204220
第一批,2025-05-23,药品儿童专用,医疗-药品,32251,小儿解表口服液,xejbkfy,6,ZA01BAX0416040104220
第一批,2025-05-23,药品儿童专用,医疗-药品,32250,小儿解表颗粒,xejbkl,1,ZA01BAX0415010100169
第一批,2025-05-23,药品儿童专用,医疗-药品,32250,小儿解表颗粒,xejbkl,2,ZA01BAX0415010102152
第一批,2025-05-23,药品儿童专用,医疗-药品,32250,小儿解表颗粒,xejbkl,3,ZA01BAX0415010105590
第一批,2025-05-23,药品儿童专用,医疗-药品,32250,小儿解表颗粒,xejbkl,4,ZA01BAX0415010202152
第一批,2025-05-23,药品儿童专用,医疗-药品,32250,小儿解表颗粒,xejbkl,5,ZA01BAX0415010205590
第一批,2025-05-23,药品儿童专用,医疗-药品,32250,小儿解表颗粒,xejbkl,6,ZA01BAX0415010305590
第一批,2025-05-23,药品儿童专用,医疗-药品,32250,小儿解表颗粒,xejbkl,7,ZA01BAX0415020100169
第一批,2025-05-23,药品儿童专用,医疗-药品,32250,小儿解表颗粒,xejbkl,8,ZA01BAX0415020102152
第一批,2025-05-23,药品儿童专用,医疗-药品,32250,小儿解表颗粒,xejbkl,9,ZA01BAX0415020200169
第一批,2025-05-23,药品儿童专用,医疗-药品,32252,小儿解表止咳口服液,xejbzkkfy,1,ZZ01AAX0417010102147
第一批,2025-05-23,药品儿童专用,医疗-药品,32252,小儿解表止咳口服液,xejbzkkfy,2,ZZ01AAX0417010202147
第一批,2025-05-23,药品儿童专用,医疗-药品,32252,小儿解表止咳口服液,xejbzkkfy,3,ZZ01AAX0417020102147
第一批,2025-05-23,药品儿童专用,医疗-药品,32252,小儿解表止咳口服液,xejbzkkfy,4,ZZ01AAX0417030102147
第一批,2025-05-23,药品儿童专用,医疗-药品,32252,小儿解表止咳口服液,xejbzkkfy,5,ZZ01AAX0417030202147
第一批,2025-05-23,药品儿童专用,医疗-药品,32121,小儿金丹,xejd,1,ZA06CCX0422010100960
第一批,2025-05-23,药品儿童专用,医疗-药品,32121,小儿金丹,xejd,2,ZA06CCX0422010103860
第一批,2025-05-23,药品儿童专用,医疗-药品,32121,小儿金丹,xejd,3,ZA06CCX0422010103891
第一批,2025-05-23,药品儿童专用,医疗-药品,32121,小儿金丹,xejd,4,ZA06CCX0422010200960
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,1,ZA06CCX0423010100963
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,2,ZA06CCX0423010101204
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,3,ZA06CCX0423010103319
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,4,ZA06CCX0423010103360
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,5,ZA06CCX0423010103407
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,6,ZA06CCX0423010103409
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,7,ZA06CCX0423010103435
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,8,ZA06CCX0423010103510
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,9,ZA06CCX0423010203435
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,10,ZA06CCX0423010303435
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,11,ZA06CCX0423010403435
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,12,ZA06CCX0423010503435
第一批,2025-05-23,药品儿童专用,医疗-药品,32122,小儿金丹片,xejdp,13,ZA06CCX0423010603435
第一批,2025-05-23,药品儿童专用,医疗-药品,32257,小儿惊风片,xejfp,1,ZA15DAX0426010100716
第一批,2025-05-23,药品儿童专用,医疗-药品,32258,小儿惊风七厘散,xejfqls,1,ZA04DAX0427010105692
